STATION_NAME,DATE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYRelativeHumidity,NORMALIZED_TEMPERATURE
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 21:44,76,58,29,70.78
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 22:04,75,57,31,69.42
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 22:25,75,57,31,69.42
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 22:44,75,58,31,69.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 23:04,74,57,33,68.39
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 23:25,73,56,33,67.39
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-17 23:44,72,56,34,66.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 00:04,71,56,36,65.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 00:24,67,54,41,61.67
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 00:44,70,56,39,64.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 01:05,69,56,40,63.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 01:24,68,55,40,62.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 01:45,65,53,42,59.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 02:04,67,54,40,61.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 02:24,65,53,43,59.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 02:45,65,54,46,59.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 03:04,66,54,45,60.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 03:24,65,53,44,59.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 03:45,66,54,44,60.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 04:04,65,53,46,59.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 04:24,65,54,48,59.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 04:45,63,53,51,57.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 05:04,64,53,47,58.83
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 05:24,64,52,43,58.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 05:50,66,53,40,60.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 06:05,67,55,43,61.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 06:24,70,55,37,64.45
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 06:50,73,56,31,67.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 07:04,75,57,30,69.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 07:25,76,57,28,70.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 07:50,79,58,24,73.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 08:04,81,59,23,75.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 08:25,83,59,22,77.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 08:50,84,59,20,79.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 09:04,86,60,19,81.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 09:24,87,61,18,82.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 09:50,90,61,16,85.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 10:04,91,62,16,86.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 10:24,92,62,14,87.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 10:47,93,62,13,88.97
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 11:04,94,61,12,90.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 11:24,96,62,11,92.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 11:47,99,64,11,95.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 12:04,98,63,11,94.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 12:24,99,63,10,95.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 12:50,99,62,9,95.67
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 13:04,99,62,8,96.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 13:24,99,60,6,96.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 13:50,100,62,7,97.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 14:04,102,63,8,98.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 14:24,103,63,7,100.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 14:50,100,63,9,96.67
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 15:04,102,64,9,98.58
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 15:24,100,64,10,96.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 15:55,100,63,9,96.67
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 16:04,100,64,11,96.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 16:24,99,64,11,95.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 16:50,99,63,10,95.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 17:04,98,63,10,94.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 17:25,97,64,13,92.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 17:48,95,61,10,91.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 18:05,93,61,12,89.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 18:24,91,61,14,86.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 18:50,90,61,15,85.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 19:04,89,60,15,84.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 19:24,87,60,16,82.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 19:50,86,60,19,81.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 20:04,85,60,20,80.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 20:24,84,59,21,78.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 20:44,83,59,21,77.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 21:05,83,59,21,77.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 21:24,83,59,21,77.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 21:44,82,59,21,77.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 22:05,81,58,22,75.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 22:24,81,58,23,75.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 22:44,81,59,23,75.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 23:05,77,56,25,71.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 23:24,77,56,24,71.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-18 23:44,77,59,32,71.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 00:05,75,57,30,69.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 00:24,74,55,26,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 00:44,75,58,32,69.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 01:05,75,58,33,69.39
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 01:24,74,56,31,68.42
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 01:44,72,54,28,66.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 02:05,72,53,25,67.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 02:24,73,53,24,68.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 02:44,73,55,28,67.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 03:04,71,56,35,65.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 03:24,72,56,33,66.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 03:44,71,55,33,65.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 04:04,67,52,31,62.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 04:24,70,53,29,65.07
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 04:44,68,51,29,63.07
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 05:04,66,50,30,61.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 05:24,69,51,26,64.32
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 05:50,73,53,22,68.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 06:05,75,54,21,70.59
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 06:24,78,55,19,73.63
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 06:44,81,55,16,76.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 07:04,82,56,15,78.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 07:25,85,57,14,81.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 07:47,90,59,12,86.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 08:04,89,59,12,85.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 08:24,90,59,12,86.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 08:47,93,60,11,89.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 09:04,95,62,11,91.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 09:24,97,62,10,93.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 09:50,99,62,9,95.67
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 10:04,99,63,9,95.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 10:24,101,63,9,97.58
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 10:47,102,63,8,98.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 11:04,106,64,7,103.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 11:24,106,64,7,103.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 11:47,108,64,5,105.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 12:05,108,65,6,105.42
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 12:24,109,65,6,106.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 12:50,109,65,6,106.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 13:05,109,66,7,105.99
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 13:24,111,66,6,108.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 13:50,111,66,6,108.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 14:05,112,66,5,109.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 14:24,112,66,6,109.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 14:50,113,67,6,110.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 15:05,112,66,6,109.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 15:25,112,66,6,109.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 15:44,111,66,6,108.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 16:04,111,66,6,108.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 16:24,110,66,7,106.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 16:50,109,66,7,105.99
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 17:04,109,66,7,105.99
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 17:25,108,65,6,105.42
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 17:50,106,64,7,103.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 18:04,105,63,6,102.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 18:25,104,63,6,101.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 18:50,100,63,9,96.67
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 19:04,99,63,9,95.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 19:24,97,62,10,93.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 19:50,95,61,10,91.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 20:04,95,61,10,91.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 20:24,93,60,11,89.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 20:44,93,60,11,89.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 21:05,91,60,12,87.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 21:24,89,59,12,85.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 21:44,87,58,13,83.23
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 22:05,90,59,12,86.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 22:24,87,58,14,82.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 22:44,87,59,14,83.08
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 23:05,86,59,17,81.41
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 23:24,85,59,19,80.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-19 23:44,82,57,17,77.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 00:05,83,57,17,78.58
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 00:24,82,57,19,77.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 00:44,81,57,19,76.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 01:05,81,57,19,76.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 01:24,81,57,18,76.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 01:44,81,57,19,76.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 02:05,78,56,22,73.16
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 02:24,79,57,23,73.94
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 02:44,76,56,24,71.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 03:05,78,57,24,72.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 03:24,78,57,24,72.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 03:44,76,56,25,71.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 04:04,76,56,25,71.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 04:24,77,57,26,71.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 04:44,77,57,26,71.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 05:04,76,57,27,70.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 05:24,75,56,28,69.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 05:44,79,58,24,73.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 06:04,81,58,23,75.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 06:24,84,59,19,79.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 06:46,90,61,15,85.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 07:04,89,60,15,84.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 07:24,91,61,15,86.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 07:46,90,62,18,84.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 08:05,96,64,14,91.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 08:24,100,65,12,95.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 08:46,102,65,11,97.93
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 09:05,104,66,11,99.82
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 09:24,105,66,10,101.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 09:50,108,67,10,103.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 10:04,107,67,10,103.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 10:24,110,69,10,105.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 10:50,111,69,9,107.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 11:05,112,69,9,108.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 11:24,113,70,9,109.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 11:50,113,70,9,109.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 12:05,115,70,9,110.95
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 12:23,114,70,9,110.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 12:50,115,70,8,111.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 13:05,114,71,9,110.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 13:24,114,70,9,110.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 13:50,113,70,9,109.13
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 14:04,114,70,9,110.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 14:24,113,70,10,108.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 14:50,111,69,10,106.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 15:05,111,69,9,107.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 15:24,110,69,9,106.31
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 15:44,110,68,10,105.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 16:05,110,68,9,106.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 16:25,109,68,10,104.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 16:50,108,69,11,103.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 17:04,107,68,11,102.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 17:25,106,68,12,101.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 17:50,104,67,12,99.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 18:04,105,67,12,100.44
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 18:25,103,66,11,98.93
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 18:50,100,65,12,95.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 19:04,100,65,12,95.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 19:25,99,64,12,94.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 19:50,97,63,12,92.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 20:04,97,62,11,93.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 20:14,96,62,11,92.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 20:44,93,62,13,88.97
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 21:04,93,61,13,88.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 21:24,92,61,14,87.66
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 21:45,90,61,15,85.65
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 22:04,89,61,16,84.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 22:24,87,61,20,81.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 22:44,87,62,21,81.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 23:04,85,62,24,79.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 23:24,84,62,26,78.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-20 23:45,83,62,27,77.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 00:02,81,61,31,74.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 00:24,80,62,34,73.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 00:45,80,62,35,73.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 01:04,80,62,36,73.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 01:24,80,63,36,73.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 01:45,78,63,39,72.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 02:04,78,63,40,72.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 02:24,78,62,39,71.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 02:45,77,62,43,70.55
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 03:04,77,62,41,70.85
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 03:24,76,61,40,70.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 03:45,76,60,39,69.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 04:04,75,60,40,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 04:24,72,58,42,66.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 04:45,73,58,41,66.85
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 05:04,73,58,40,67.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 05:24,73,58,39,67.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 05:45,76,60,36,70.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 06:04,78,64,44,71.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 06:24,78,64,44,71.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 06:45,79,64,42,72.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 07:04,81,65,40,74.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 07:25,82,65,38,75.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 07:44,83,65,36,76.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 08:04,84,65,35,77.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 08:24,85,65,32,78.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 08:46,81,59,24,75.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 09:04,88,66,28,81.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 09:24,90,66,26,83.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 09:35,90,66,26,83.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 10:05,91,66,24,85.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 10:25,93,67,23,87.02
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 10:38,93,67,24,86.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 10:40,93,67,23,87.02
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 11:04,95,67,21,89.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 11:24,95,66,20,89.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 11:48,95,66,19,89.49
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 12:05,98,67,17,92.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 12:24,99,67,17,93.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 12:52,100,67,16,94.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 13:05,100,68,17,94.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 13:24,100,68,17,94.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 13:47,100,67,15,95.05
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 14:05,101,68,17,95.39
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 14:24,101,70,19,95.11
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 14:50,99,70,22,92.62
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 15:04,97,70,23,90.79
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 15:25,96,69,24,89.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 15:50,95,69,25,88.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 16:04,94,68,24,87.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 16:24,92,67,25,85.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 16:50,91,66,24,85.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 17:04,91,66,25,84.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 17:24,90,65,25,83.75
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2016-06-21 17:50,88,64,25,82.0
